#	L_V		[Fe/H]	probable_name
       8.131288      -1.325123
#       7.130061      -1.189655	DDO71
       7.071166      -1.805419
       6.879755      -1.263547
       6.658896      -1.731527
       6.629448      -1.706897
       6.600000      -1.374384
       6.555828      -1.435961
       6.511656      -1.731527
       6.364417      -1.485222
       6.261350      -1.620690
       6.069939      -1.620690
